TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2234,2015-01,2015011400,11.5,134.70000000000002,12.340029,133.84418
2234,2015-01,2015011406,11.7,133.5,12.4462595,133.59193
2234,2015-01,2015011412,11.6,132.70000000000002,13.059679,132.28871
2234,2015-01,2015011418,11.6,131.8,13.124628,132.6618
2234,2015-01,2015011500,11.5,130.6,11.473869,131.11337
2234,2015-01,2015011506,11.4,129.8,13.1921425,130.5426
2234,2015-01,2015011512,11.3,128.70000000000002,11.625136,131.36235
2234,2015-01,2015011518,11.1,127.6,11.77792,129.94412
2234,2015-01,2015011600,11.3,126.8,11.037348,128.14922
2234,2015-01,2015011606,11.9,125.8,12.070982,127.983185
2234,2015-01,2015011612,12.4,125.0,12.56714,127.28279
2234,2015-01,2015011618,12.7,124.3,11.565722,126.07808
2234,2015-01,2015011700,13.4,123.6,13.915172,125.576866
2234,2015-01,2015011706,14.0,122.7,15.451858,125.20489
2234,2015-01,2015011712,14.8,122.4,14.939952,124.90941
2234,2015-01,2015011718,15.8,122.5,16.232065,124.879974
2234,2015-01,2015011800,16.5,122.8,17.553389,123.74923
2234,2015-01,2015011806,16.8,123.0,18.09814,123.63626
2234,2015-01,2015011812,16.8,123.5,17.300129,122.327515
2234,2015-01,2015011818,16.7,123.9,18.36701,123.33511
2235,2015-02,2015020712,12.2,156.8,13.073351,156.70543
2235,2015-02,2015020718,12.2,156.60000000000002,12.898493,155.7541
2235,2015-02,2015020800,12.3,156.4,13.372996,155.39703
2235,2015-02,2015020806,12.4,156.10000000000002,13.855787,156.24286
2235,2015-02,2015020812,12.7,155.70000000000002,13.68886,156.02243
2235,2015-02,2015020818,13.0,155.20000000000002,13.074,155.88005
2235,2015-02,2015020900,13.6,154.70000000000002,13.273363,154.84798
2235,2015-02,2015020906,14.2,154.20000000000002,14.745191,155.84036
2235,2015-02,2015020912,14.7,154.0,15.940853,155.43204
2235,2015-02,2015020918,15.1,153.70000000000002,16.720055,155.32146
2235,2015-02,2015021000,15.4,153.3,17.10539,154.47147
2235,2015-02,2015021006,15.6,152.8,17.36505,154.12408
2235,2015-02,2015021012,16.1,152.5,17.868464,156.69656
2235,2015-02,2015021018,16.5,152.1,17.75691,156.38232
2235,2015-02,2015021100,16.8,152.20000000000002,16.412807,155.46259
2235,2015-02,2015021106,17.5,152.6,18.092306,154.05092
2236,2015-03,2015031206,9.0,159.8,12.916137,162.50679
2236,2015-03,2015031212,9.5,158.8,13.244768,160.33195
2236,2015-03,2015031218,10.7,157.4,13.452394,158.98817
2236,2015-03,2015031300,11.7,155.3,14.855848,157.09595
2236,2015-03,2015031306,12.5,153.0,14.499748,158.33891
2236,2015-03,2015031312,13.6,150.8,14.761201,157.70105
2236,2015-03,2015031318,13.9,149.8,15.501319,153.60013
2236,2015-03,2015031400,14.0,148.3,15.579166,151.16188
2236,2015-03,2015031406,13.9,146.6,15.903655,147.84578
2236,2015-03,2015031412,13.7,144.70000000000002,16.313105,146.12486
2236,2015-03,2015031418,13.4,142.70000000000002,15.284582,150.37526
2236,2015-03,2015031500,13.3,140.9,15.639175,146.97015
2236,2015-03,2015031506,13.7,139.8,14.412841,143.90572
2236,2015-03,2015031512,14.1,138.70000000000002,16.289448,140.04509
2236,2015-03,2015031518,14.7,137.70000000000002,15.815791,140.51562
2236,2015-03,2015031600,15.2,136.20000000000002,14.78597,139.31166
2236,2015-03,2015031606,15.4,135.3,15.47769,139.44522
2236,2015-03,2015031612,15.5,134.5,15.957148,138.87592
2236,2015-03,2015031618,15.8,133.4,15.22845,137.30692
2236,2015-03,2015031700,15.9,132.8,17.02131,134.63043
2236,2015-03,2015031706,16.1,131.9,15.881547,134.71446
2236,2015-03,2015031712,16.1,131.0,17.180231,135.52629
2236,2015-03,2015031718,16.0,130.4,17.078627,133.9956
2236,2015-03,2015031800,15.9,129.8,16.988989,133.21017
2236,2015-03,2015031806,15.6,129.0,18.134268,131.6886
2236,2015-03,2015031812,15.4,128.20000000000002,16.542124,130.84706
2236,2015-03,2015031818,15.2,127.2,16.160316,129.89378
2236,2015-03,2015031900,15.0,126.6,17.0397,131.08821
2236,2015-03,2015031906,14.7,125.9,15.476058,129.19522
2236,2015-03,2015031912,14.5,125.1,16.516325,126.72503
2236,2015-03,2015031918,14.5,124.2,16.635147,125.37055
2236,2015-03,2015032000,14.5,123.4,16.297556,125.9906
2236,2015-03,2015032006,14.3,122.5,15.976959,125.92913
2236,2015-03,2015032012,14.0,121.7,14.999999,124.10133
2237,2015-04,2015032700,7.6,155.3,8.1389,154.14267
2237,2015-04,2015032706,7.6,154.5,8.965155,154.92776
2237,2015-04,2015032712,7.5,153.5,8.185968,154.07414
2237,2015-04,2015032718,7.4,152.70000000000002,9.206432,153.74123
2237,2015-04,2015032800,7.5,151.9,8.274225,151.03139
2237,2015-04,2015032806,7.7,150.9,9.335527,151.5838
2237,2015-04,2015032812,8.0,149.70000000000002,8.304404,150.05354
