TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2234,2015-01,2015011400,11.5,134.70000000000002,11.257853,135.9921
2234,2015-01,2015011406,11.7,133.5,11.729828,134.60686
2234,2015-01,2015011412,11.6,132.70000000000002,12.511047,134.16478
2234,2015-01,2015011418,11.6,131.8,11.880252,132.39713
2234,2015-01,2015011500,11.5,130.6,12.265926,131.3915
2234,2015-01,2015011506,11.4,129.8,11.873684,130.33745
2234,2015-01,2015011512,11.3,128.70000000000002,11.688589,129.8201
2234,2015-01,2015011518,11.1,127.6,11.594216,129.90735
2234,2015-01,2015011600,11.3,126.8,11.160361,128.66853
2234,2015-01,2015011606,11.9,125.8,12.070599,128.07486
2234,2015-01,2015011612,12.4,125.0,11.984204,126.80542
2234,2015-01,2015011618,12.7,124.3,12.087114,125.48663
2234,2015-01,2015011700,13.4,123.6,12.307451,123.94788
2234,2015-01,2015011706,14.0,122.7,12.540367,122.53154
2234,2015-01,2015011712,14.8,122.4,13.958387,122.25743
2234,2015-01,2015011718,15.8,122.5,14.927624,122.69181
2234,2015-01,2015011800,16.5,122.8,16.091072,122.71318
2234,2015-01,2015011806,16.8,123.0,17.015802,121.963806
2234,2015-01,2015011812,16.8,123.5,17.366373,121.496376
2234,2015-01,2015011818,16.7,123.9,18.354053,122.938065
2235,2015-02,2015020712,12.2,156.8,12.857545,156.62465
2235,2015-02,2015020718,12.2,156.60000000000002,13.571787,157.76035
2235,2015-02,2015020800,12.3,156.4,13.036688,157.13234
2235,2015-02,2015020806,12.4,156.10000000000002,13.745548,157.14644
2235,2015-02,2015020812,12.7,155.70000000000002,12.641167,155.75432
2235,2015-02,2015020818,13.0,155.20000000000002,13.2610035,155.5394
2235,2015-02,2015020900,13.6,154.70000000000002,12.651414,156.59467
2235,2015-02,2015020906,14.2,154.20000000000002,13.173095,155.8436
2235,2015-02,2015020912,14.7,154.0,14.028213,155.87207
2235,2015-02,2015020918,15.1,153.70000000000002,14.73477,155.52966
2235,2015-02,2015021000,15.4,153.3,15.71236,155.58446
2235,2015-02,2015021006,15.6,152.8,16.72811,155.58537
2235,2015-02,2015021012,16.1,152.5,17.050417,156.30226
2235,2015-02,2015021018,16.5,152.1,17.173046,155.79146
2235,2015-02,2015021100,16.8,152.20000000000002,16.084139,154.05592
2235,2015-02,2015021106,17.5,152.6,16.42068,153.28334
2236,2015-03,2015031206,9.0,159.8,9.246073,160.9568
2236,2015-03,2015031212,9.5,158.8,10.135683,159.36584
2236,2015-03,2015031218,10.7,157.4,10.911342,157.19676
2236,2015-03,2015031300,11.7,155.3,11.267146,155.14822
2236,2015-03,2015031306,12.5,153.0,11.970026,152.76236
2236,2015-03,2015031312,13.6,150.8,12.868364,152.27054
2236,2015-03,2015031318,13.9,149.8,14.2491255,151.177
2236,2015-03,2015031400,14.0,148.3,14.5981,150.51077
2236,2015-03,2015031406,13.9,146.6,14.598168,148.08463
2236,2015-03,2015031412,13.7,144.70000000000002,15.034566,145.80945
2236,2015-03,2015031418,13.4,142.70000000000002,15.44396,145.36566
2236,2015-03,2015031500,13.3,140.9,15.121726,143.56688
2236,2015-03,2015031506,13.7,139.8,14.224849,142.24658
2236,2015-03,2015031512,14.1,138.70000000000002,13.66767,139.92857
2236,2015-03,2015031518,14.7,137.70000000000002,13.256656,137.39241
2236,2015-03,2015031600,15.2,136.20000000000002,14.2013,136.43954
2236,2015-03,2015031606,15.4,135.3,14.727224,135.34956
2236,2015-03,2015031612,15.5,134.5,15.164433,134.92229
2236,2015-03,2015031618,15.8,133.4,15.624467,134.60526
2236,2015-03,2015031700,15.9,132.8,16.2853,134.45204
2236,2015-03,2015031706,16.1,131.9,16.526478,133.83519
2236,2015-03,2015031712,16.1,131.0,15.927659,134.24324
2236,2015-03,2015031718,16.0,130.4,16.024778,132.14217
2236,2015-03,2015031800,15.9,129.8,16.328924,131.59789
2236,2015-03,2015031806,15.6,129.0,16.477589,129.86792
2236,2015-03,2015031812,15.4,128.20000000000002,16.52628,129.5663
2236,2015-03,2015031818,15.2,127.2,16.062492,129.11139
2236,2015-03,2015031900,15.0,126.6,15.519071,127.614746
2236,2015-03,2015031906,14.7,125.9,15.483288,126.57242
2236,2015-03,2015031912,14.5,125.1,14.76823,123.50125
2236,2015-03,2015031918,14.5,124.2,14.445061,122.12426
2236,2015-03,2015032000,14.5,123.4,14.959826,122.40599
2236,2015-03,2015032006,14.3,122.5,14.709693,122.57028
2236,2015-03,2015032012,14.0,121.7,15.055572,121.09784
2237,2015-04,2015032700,7.6,155.3,7.8066263,154.80551
2237,2015-04,2015032706,7.6,154.5,7.7197194,154.84402
2237,2015-04,2015032712,7.5,153.5,8.373764,153.88075
2237,2015-04,2015032718,7.4,152.70000000000002,8.306666,153.42953
2237,2015-04,2015032800,7.5,151.9,7.8801627,152.60945
2237,2015-04,2015032806,7.7,150.9,7.6107764,151.34059
2237,2015-04,2015032812,8.0,149.70000000000002,8.328496,150.50671
2237,2015-04,2015032818,8.1,148.20000000000002,8.265034,149.29211
2237,2015-04,2015032900,8.4,147.20000000000002,9.037235,148.3514
2237,2015-04,2015032906,8.8,145.8,8.606269,146.03897
