TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2234,2015-01,2015011400,11.5,134.70000000000002,11.613403632112254,135.84624257207872
2234,2015-01,2015011406,11.7,133.5,11.518455481648559,134.7356606212538
2234,2015-01,2015011412,11.6,132.70000000000002,12.540968144303985,134.4977488776816
2234,2015-01,2015011418,11.6,131.8,11.782532979270904,131.35891236817818
2234,2015-01,2015011500,11.5,130.6,11.947416507611159,131.74771599394285
2234,2015-01,2015011506,11.4,129.8,11.683280691624871,130.2812347533194
2234,2015-01,2015011512,11.3,128.70000000000002,11.3143894898316,130.52395383375415
2234,2015-01,2015011518,11.1,127.6,11.47576641053535,129.52760518019272
2234,2015-01,2015011600,11.3,126.8,11.579485086165787,127.89875272841915
2234,2015-01,2015011606,11.9,125.8,11.893699337121115,127.31750962059132
2234,2015-01,2015011612,12.4,125.0,11.440547987295291,125.31344069914527
2234,2015-01,2015011618,12.7,124.3,11.5964237223016,124.95824850966288
2234,2015-01,2015011700,13.4,123.6,12.769271433826825,124.91860338439722
2234,2015-01,2015011706,14.0,122.7,13.542281222104743,124.01935612092383
2234,2015-01,2015011712,14.8,122.4,13.83460558031164,122.93967382463346
2234,2015-01,2015011718,15.8,122.5,14.109809810923098,123.12267173060609
2234,2015-01,2015011800,16.5,122.8,15.795602843015498,122.40592651275406
2234,2015-01,2015011806,16.8,123.0,16.498342025010917,122.21149490567608
2234,2015-01,2015011812,16.8,123.5,17.480385551719973,123.34579706451777
2234,2015-01,2015011818,16.7,123.9,17.380131205686347,124.31691850909935
2235,2015-02,2015020712,12.2,156.8,12.826118003726066,157.26320030857053
2235,2015-02,2015020718,12.2,156.60000000000002,13.82857967524524,156.42121489168002
2235,2015-02,2015020800,12.3,156.4,12.845886727033431,157.48825113248063
2235,2015-02,2015020806,12.4,156.10000000000002,14.222415888200532,156.9857206208215
2235,2015-02,2015020812,12.7,155.70000000000002,13.591917761476868,156.16026548461676
2235,2015-02,2015020818,13.0,155.20000000000002,13.71936061635595,155.35557850109913
2235,2015-02,2015020900,13.6,154.70000000000002,13.309431297096424,155.9195970452037
2235,2015-02,2015020906,14.2,154.20000000000002,14.757247825161784,155.90683600878313
2235,2015-02,2015020912,14.7,154.0,15.293704886420315,155.61724955432533
2235,2015-02,2015020918,15.1,153.70000000000002,15.764712204007758,154.38835363680028
2235,2015-02,2015021000,15.4,153.3,16.424593081511325,154.2307696809267
2235,2015-02,2015021006,15.6,152.8,17.90239125893301,154.30973283119496
2235,2015-02,2015021012,16.1,152.5,17.505316269404503,155.12568661294733
2235,2015-02,2015021018,16.5,152.1,17.25592493561998,154.33197390478236
2235,2015-02,2015021100,16.8,152.20000000000002,15.580527172603535,152.9293030792285
2235,2015-02,2015021106,17.5,152.6,16.37984283238603,152.47659418048673
2236,2015-03,2015031206,9.0,159.8,10.765359682473056,159.84143827988214
2236,2015-03,2015031212,9.5,158.8,10.75512101790053,157.986180938026
2236,2015-03,2015031218,10.7,157.4,11.851677610223154,157.50757221773523
2236,2015-03,2015031300,11.7,155.3,11.59511326683061,154.35442671946174
2236,2015-03,2015031306,12.5,153.0,11.789552253522565,153.4509606279798
2236,2015-03,2015031312,13.6,150.8,12.062524502128634,153.13564113719295
2236,2015-03,2015031318,13.9,149.8,13.367876896954462,150.4230153250577
2236,2015-03,2015031400,14.0,148.3,14.206400310082403,148.45254253181267
2236,2015-03,2015031406,13.9,146.6,14.828299074607017,146.72630221374806
2236,2015-03,2015031412,13.7,144.70000000000002,15.526793296001387,144.95124572447156
2236,2015-03,2015031418,13.4,142.70000000000002,15.033596669658289,144.63586589402072
2236,2015-03,2015031500,13.3,140.9,15.609736497862881,143.26976308126788
2236,2015-03,2015031506,13.7,139.8,14.387503549118508,140.31751577749537
2236,2015-03,2015031512,14.1,138.70000000000002,13.751287910484736,138.09634087290272
2236,2015-03,2015031518,14.7,137.70000000000002,13.392708383188527,136.61146488349647
2236,2015-03,2015031600,15.2,136.20000000000002,14.312755740944318,135.94683306300084
2236,2015-03,2015031606,15.4,135.3,14.994260107411868,135.6843861057516
2236,2015-03,2015031612,15.5,134.5,15.926780525137094,135.76605594291667
2236,2015-03,2015031618,15.8,133.4,16.56323412196636,135.29853299572204
2236,2015-03,2015031700,15.9,132.8,15.894965238899138,134.2301967136654
2236,2015-03,2015031706,16.1,131.9,16.05779600508259,134.49591783933124
2236,2015-03,2015031712,16.1,131.0,16.045324220389144,133.25138749709436
2236,2015-03,2015031718,16.0,130.4,16.33382497130599,132.16103008461488
2236,2015-03,2015031800,15.9,129.8,16.541233239688488,131.20096478122764
2236,2015-03,2015031806,15.6,129.0,16.480346699722556,129.67496121240106
2236,2015-03,2015031812,15.4,128.20000000000002,16.482777201243753,128.86023833066477
2236,2015-03,2015031818,15.2,127.2,15.895666254269347,127.88042012312475
2236,2015-03,2015031900,15.0,126.6,15.503477180556303,127.55861477254054
2236,2015-03,2015031906,14.7,125.9,14.676787094020508,126.01264925035247
2236,2015-03,2015031912,14.5,125.1,14.427728301932959,124.13867384599085
2236,2015-03,2015031918,14.5,124.2,14.730027632795291,123.13996346334103
2236,2015-03,2015032000,14.5,123.4,14.735318735836897,124.068984183411
2236,2015-03,2015032006,14.3,122.5,14.092817839033156,123.61420378828832
2236,2015-03,2015032012,14.0,121.7,14.069819555238809,122.18858350535899
2237,2015-04,2015032700,7.6,155.3,7.242674620417214,155.99085304394467
2237,2015-04,2015032706,7.6,154.5,7.559591682418852,155.54151126531147
