TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2234,2015-01,2015011400,11.5,134.70000000000002,11.700583,136.23912
2234,2015-01,2015011406,11.7,133.5,11.769752,135.13991
2234,2015-01,2015011412,11.6,132.70000000000002,12.358933,133.86905
2234,2015-01,2015011418,11.6,131.8,11.840129,132.254
2234,2015-01,2015011500,11.5,130.6,11.88225,131.32727
2234,2015-01,2015011506,11.4,129.8,12.268323,130.32724
2234,2015-01,2015011512,11.3,128.70000000000002,11.569382,130.3563
2234,2015-01,2015011518,11.1,127.6,11.519546,129.60382
2234,2015-01,2015011600,11.3,126.8,11.484301,127.96101
2234,2015-01,2015011606,11.9,125.8,12.2963085,127.30169
2234,2015-01,2015011612,12.4,125.0,11.506202,125.563866
2234,2015-01,2015011618,12.7,124.3,11.255124,124.62308
2234,2015-01,2015011700,13.4,123.6,12.661136,123.882515
2234,2015-01,2015011706,14.0,122.7,13.812888,123.061264
2234,2015-01,2015011712,14.8,122.4,14.30438,122.6324
2234,2015-01,2015011718,15.8,122.5,14.226382,122.394104
2234,2015-01,2015011800,16.5,122.8,15.76546,122.15621
2234,2015-01,2015011806,16.8,123.0,16.368496,122.18619
2234,2015-01,2015011812,16.8,123.5,17.273151,122.89483
2234,2015-01,2015011818,16.7,123.9,18.262262,124.63305
2235,2015-02,2015020712,12.2,156.8,12.278399,157.96896
2235,2015-02,2015020718,12.2,156.60000000000002,13.193102,158.09302
2235,2015-02,2015020800,12.3,156.4,12.866579,156.89526
2235,2015-02,2015020806,12.4,156.10000000000002,13.288582,157.43951
2235,2015-02,2015020812,12.7,155.70000000000002,12.670938,156.13248
2235,2015-02,2015020818,13.0,155.20000000000002,12.824379,155.66768
2235,2015-02,2015020900,13.6,154.70000000000002,12.77802,155.55891
2235,2015-02,2015020906,14.2,154.20000000000002,13.269149,156.29967
2235,2015-02,2015020912,14.7,154.0,13.9639225,155.39548
2235,2015-02,2015020918,15.1,153.70000000000002,14.802454,155.28958
2235,2015-02,2015021000,15.4,153.3,15.614036,154.7846
2235,2015-02,2015021006,15.6,152.8,17.255346,154.75226
2235,2015-02,2015021012,16.1,152.5,17.143503,155.81697
2235,2015-02,2015021018,16.5,152.1,16.821136,154.73547
2235,2015-02,2015021100,16.8,152.20000000000002,15.828318,153.6096
2235,2015-02,2015021106,17.5,152.6,16.784693,153.20047
2236,2015-03,2015031206,9.0,159.8,10.4825115,160.74794
2236,2015-03,2015031212,9.5,158.8,10.576749,159.15051
2236,2015-03,2015031218,10.7,157.4,11.311234,157.4798
2236,2015-03,2015031300,11.7,155.3,11.167815,155.05971
2236,2015-03,2015031306,12.5,153.0,11.77789,154.03802
2236,2015-03,2015031312,13.6,150.8,12.136591,153.60506
2236,2015-03,2015031318,13.9,149.8,13.644453,152.39465
2236,2015-03,2015031400,14.0,148.3,13.958512,149.72505
2236,2015-03,2015031406,13.9,146.6,14.575544,147.42786
2236,2015-03,2015031412,13.7,144.70000000000002,14.739275,145.14775
2236,2015-03,2015031418,13.4,142.70000000000002,15.697494,146.237
2236,2015-03,2015031500,13.3,140.9,14.958104,144.00055
2236,2015-03,2015031506,13.7,139.8,14.245754,141.33852
2236,2015-03,2015031512,14.1,138.70000000000002,13.278084,138.55257
2236,2015-03,2015031518,14.7,137.70000000000002,13.575842,136.84195
2236,2015-03,2015031600,15.2,136.20000000000002,13.726127,135.35677
2236,2015-03,2015031606,15.4,135.3,15.424719,135.8759
2236,2015-03,2015031612,15.5,134.5,15.561736,135.29721
2236,2015-03,2015031618,15.8,133.4,16.397549,135.90967
2236,2015-03,2015031700,15.9,132.8,16.138393,134.31076
2236,2015-03,2015031706,16.1,131.9,16.23389,134.31282
2236,2015-03,2015031712,16.1,131.0,15.816701,133.86551
2236,2015-03,2015031718,16.0,130.4,16.042599,132.09631
2236,2015-03,2015031800,15.9,129.8,16.352633,131.73825
2236,2015-03,2015031806,15.6,129.0,16.306263,129.89807
2236,2015-03,2015031812,15.4,128.20000000000002,15.913864,128.88647
2236,2015-03,2015031818,15.2,127.2,15.351581,128.617
2236,2015-03,2015031900,15.0,126.6,15.290692,128.2709
2236,2015-03,2015031906,14.7,125.9,14.732584,127.127785
2236,2015-03,2015031912,14.5,125.1,14.891746,125.0758
2236,2015-03,2015031918,14.5,124.2,14.717761,123.790924
2236,2015-03,2015032000,14.5,123.4,14.897735,124.49989
2236,2015-03,2015032006,14.3,122.5,14.225906,124.51305
2236,2015-03,2015032012,14.0,121.7,13.90301,122.57526
2237,2015-04,2015032700,7.6,155.3,7.663165,154.51465
2237,2015-04,2015032706,7.6,154.5,8.526163,154.96552
2237,2015-04,2015032712,7.5,153.5,8.449825,154.02492
2237,2015-04,2015032718,7.4,152.70000000000002,8.5964985,153.7498
2237,2015-04,2015032800,7.5,151.9,7.991957,152.22424
2237,2015-04,2015032806,7.7,150.9,8.193631,151.80873
2237,2015-04,2015032812,8.0,149.70000000000002,7.694742,149.99007
2237,2015-04,2015032818,8.1,148.20000000000002,8.146135,149.50822
2237,2015-04,2015032900,8.4,147.20000000000002,8.103845,148.30461
2237,2015-04,2015032906,8.8,145.8,8.8232565,146.65785
2237,2015-04,2015032912,9.0,144.8,9.217215,144.80136
2237,2015-04,2015032918,9.4,143.6,9.315891,143.18767
2237,2015-04,2015033000,9.6,142.4,9.836682,142.65031
2237,2015-04,2015033006,10.0,141.3,9.799588,141.32648
2237,2015-04,2015033012,10.3,139.9,10.438215,140.46622
2237,2015-04,2015033018,10.3,138.70000000000002,11.031942,139.01097
2237,2015-04,2015033100,10.7,137.6,10.207837,138.3157
2237,2015-04,2015033106,11.2,136.6,10.754976,137.34692
2237,2015-04,2015033112,11.7,135.70000000000002,11.363569,135.3439
2237,2015-04,2015033118,12.0,134.70000000000002,11.372596,134.56935
2237,2015-04,2015040100,12.3,134.0,11.805035,133.84294
2237,2015-04,2015040106,12.8,133.4,12.717929,133.25743
2237,2015-04,2015040112,13.3,132.6,13.190954,133.08403
2237,2015-04,2015040118,13.8,131.9,13.324126,132.55473
2237,2015-04,2015040200,14.1,131.0,14.107112,132.35072
2237,2015-04,2015040206,14.2,130.0,14.712301,132.50023
2237,2015-04,2015040212,14.2,129.0,15.186273,130.12625
2237,2015-04,2015040218,14.4,127.7,15.211495,129.49231
2237,2015-04,2015040300,14.8,126.5,15.28857,128.49147
2237,2015-04,2015040306,15.2,125.1,15.324836,126.988625
2237,2015-04,2015040312,15.6,124.2,15.144131,125.317726
2237,2015-04,2015040318,15.9,123.4,15.277169,123.29812
2237,2015-04,2015040400,16.2,122.5,16.11993,123.06174
2237,2015-04,2015040406,16.900000000000002,121.5,16.900753,121.455345
2237,2015-04,2015040412,18.4,119.8,17.201435,121.46548
2237,2015-04,2015040418,19.8,118.3,17.288252,121.00519
2237,2015-04,2015040500,20.1,117.4,17.53318,120.41867
2237,2015-04,2015040506,20.0,117.0,18.718592,119.52033
